,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN,RANGO_POB
1143,ANCASH,BOLOGNESI,CHIQUIAN,MESAPAMPA,-10.14106,-77.25302,5,15,100
1144,ANCASH,RECUAY,CATAC,MESAPAMPA,-10.058515,-77.272943,7,15,100
1145,ANCASH,HUARAZ,COCHABAMBA,ALLPAQUITA,-9.463057,-77.827767,5,14,100
1146,ANCASH,HUARAZ,COCHABAMBA,PALLAC,-9.463138,-77.819933,6,14,100
1147,ANCASH,HUARAZ,COCHABAMBA,TAYACOTO,-9.459892,-77.822395,4,13,100
1148,ANCASH,HUARAZ,TARICA,ANCUSHA,-9.425523,-77.549735,5,13,100
1149,ANCASH,HUARI,CHAVIN DE HUANTAR,SHAYAPA,-9.588063,-77.179347,3,12,100
1150,ANCASH,HUARI,UCO,AUYO,-9.17762,-76.953993,3,12,100
1151,ANCASH,POMABAMBA,POMABAMBA,TAURIBAMBA,-8.817643,-77.468438,5,12,100
1152,ANCASH,HUARAZ,COCHABAMBA,YAMTAC,-9.468373,-77.830397,2,11,100
1153,ANCASH,HUARI,MASIN,MITUBAMBA,-9.351225,-77.079333,4,11,100
1154,ANCASH,SANTA,CHIMBOTE,CANTERA DE VINZOS,-8.767696,-78.533672,4,10,100
1155,ANCASH,HUARAZ,COCHABAMBA,CARHUAC,-9.458563,-77.828353,4,9,10
1156,ANCASH,POMABAMBA,POMABAMBA,BUENA VISTA,-8.814178,-77.46201,2,9,10
1157,ANCASH,CASMA,CASMA,NIVIN,-9.53928,-78.140234,5,8,10
1158,ANCASH,HUARAZ,JANGAS,HUAYPISHKA,-9.39606,-77.58009,3,7,10
1159,ANCASH,ANTONIO RAYMONDI,ACZO,MARNE,-9.170022,-76.960563,2,7,10
1160,ANCASH,SIHUAS,SIHUAS,SHACTAY ARRIBA,-8.549357,-77.632458,4,7,10
1161,ANCASH,HUARI,UCO,LUCMA,-9.176573,-76.950515,5,6,10
1162,ANCASH,RECUAY,PARARIN,KARKA HUAIN,-10.250923,-77.577542,2,6,10
1163,ANCASH,HUARI,UCO,QUETZAMARCA,-9.181695,-76.951015,4,5,10
1164,ANCASH,HUARAZ,HUARAZ,QUERAR,-9.552607,-77.515956,1,4,10
1165,ANCASH,HUARAZ,COCHABAMBA,USHNO,-9.464708,-77.828365,1,4,10
1166,ANCASH,CARHUAZ,ANTA,ICHIK HUACRAN,-9.335968,-77.617961,2,4,10
1167,ANCASH,CASMA,BUENA VISTA ALTA,TUCUSHUANCA,-9.392632,-78.192338,2,4,10
1168,ANCASH,SANTA,CACERES DEL PERU,TEJAHUAI,-8.932087,-78.14384,2,4,10
1169,ANCASH,SANTA,MORO,VALDIVIA,-9.150283,-78.178198,1,4,10
1170,ANCASH,HUARAZ,PAMPAS,SIGLO CRUZ,-9.656203,-77.824035,1,3,10
1171,ANCASH,HUARI,UCO,PUCUZ,-9.173183,-76.946692,3,3,10
1172,ANCASH,HUARAZ,PAMPAS,CHUNCHIN,-9.657127,-77.830553,1,2,10
1173,ANCASH,BOLOGNESI,HUALLANCA,CAJUN PUQUIO(CAJON PUQUIO),-9.891118,-76.947935,1,2,10
1174,ANCASH,CASMA,YAUTAN,CRUZ PUNTA,-9.51257,-78.06033,1,2,10
1175,ANCASH,RECUAY,CATAC,COTO COTO,-10.07729,-77.27052,2,2,10
1176,ANCASH,RECUAY,CATAC,CRUZ CANCHA,-10.064153,-77.271777,1,2,10
1177,ANCASH,RECUAY,CATAC,ISCU,-10.071645,-77.301893,1,2,10
1178,ANCASH,HUARAZ,HUARAZ,SHAURAMA,-9.545517,-77.527528,1,1,10
1179,ANCASH,ANTONIO RAYMONDI,ACZO,PUSHCA (PUSHKA),-9.166743,-76.960517,1,1,10
1180,ANCASH,RECUAY,CATAC,JATUN ISCU,-10.074037,-77.305302,1,1,10
1181,ANCASH,RECUAY,CATAC,COLLOTA,-10.083668,-77.251622,1,1,10
1182,ANCASH,RECUAY,CATAC,VISTA ALEGRE,-10.03413,-77.27771,1,1,10
1183,ANCASH,RECUAY,CATAC,BELLAVISTA,-10.02659,-77.264735,1,1,10
1184,ANCASH,RECUAY,CATAC,MUSHOC CANCHA,-10.089265,-77.260667,1,1,10
1185,ANCASH,HUARAZ,PAMPAS,QUELLEACANAN,-9.651948,-77.836348,0,0,10
1186,ANCASH,HUARAZ,PAMPAS,TUCLLU PAMPA,-9.66481,-77.823037,0,0,10
1187,ANCASH,HUARAZ,TARICA,MALLQUI,-9.39194,-77.56968,0,0,10
1188,ANCASH,CASMA,CASMA,PORTADA ALTA,-9.54531,-78.13189,0,0,10
1189,ANCASH,POMABAMBA,POMABAMBA,PUMACUCHO,-8.813238,-77.470107,0,0,10
1190,ANCASH,POMABAMBA,POMABAMBA,AYLAHUAYON,-8.823,-77.46254,0,0,10
1191,ANCASH,RECUAY,CATAC,RACHACOCO,-9.910088,-77.40051,0,0,10
1192,ANCASH,RECUAY,CATAC,PEQUE PALLCA,-9.923525,-77.39652,0,0,10
1193,ANCASH,RECUAY,CATAC,YANAHUANCA,-10.03425,-77.288212,0,0,10
1194,ANCASH,RECUAY,CATAC,RECRETA,-10.035367,-77.31706,0,0,10
1195,ANCASH,RECUAY,CATAC,SANTO DOMINGO,-10.066065,-77.296848,0,0,10
1196,ANCASH,RECUAY,CATAC,TSACA CUTA,-10.116472,-77.275493,0,0,10
1197,ANCASH,RECUAY,CATAC,TAPARA,-9.90881,-77.363557,0,0,10
1198,ANCASH,RECUAY,CATAC,SAN JUAN,-10.050588,-77.317593,0,0,10
1199,ANCASH,RECUAY,CATAC,LACTU CORRAL,-10.07314,-77.263098,0,0,10
1200,ANCASH,RECUAY,CATAC,PILLCOCANCHA,-10.061665,-77.269468,0,0,10
1201,ANCASH,RECUAY,CATAC,PATACANCHA,-10.093895,-77.292387,0,0,10
1202,ANCASH,RECUAY,CATAC,SANTA ROSA,-10.083868,-77.296477,0,0,10
1203,ANCASH,RECUAY,CATAC,ACOPALLCA,-10.08926,-77.260708,0,0,10
1204,ANCASH,RECUAY,CATAC,PIÑAO,-10.084665,-77.26907,0,0,10
1205,ANCASH,RECUAY,CATAC,ESCUELAWAY,-10.033745,-77.268387,0,0,10
1206,ANCASH,SANTA,CACERES DEL PERU,LA PLAYA,-8.931117,-78.143443,0,0,10
1207,ANCASH,SANTA,MORO,HUECOR,-9.145253,-78.16878,0,0,10
1208,ANCASH,YUNGAY,SHUPLUY,CABRACANCHA,-9.223262,-77.705212,0,0,10
1209,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,SAN JERONIMO,-13.651582,-73.365875,2832,11829,100000
1210,APURIMAC,CHINCHEROS,ANCO_HUALLO,URIPA,-13.5296,-73.674286,1720,6256,10000
1211,APURIMAC,CHINCHEROS,CHINCHEROS,CHINCHEROS,-13.518269,-73.722715,485,1797,10000
1212,APURIMAC,ANTABAMBA,OROPESA,OROPESA,-14.260639,-72.563692,461,1667,10000
1213,APURIMAC,CHINCHEROS,CHINCHEROS,LLIMPE-CHOCCEPUQUIO,-13.507401,-73.707768,221,769,1000
1214,APURIMAC,CHINCHEROS,ANCO_HUALLO,SAN PEDRO DE CHUPARO,-13.52258,-73.686613,183,599,1000
1215,APURIMAC,ABANCAY,LAMBRAMA,LAMBRAMA,-13.870951,-72.769735,186,579,1000
1216,APURIMAC,AYMARAES,CHAPIMARCA,ANCOBAMBA,-14.034469,-73.100333,159,429,1000
1217,APURIMAC,CHINCHEROS,CHINCHEROS,TEJAHUASI,-13.519218,-73.728598,88,293,1000
1218,APURIMAC,AYMARAES,CHAPIMARCA,SANTA ISABEL,-13.994983,-73.173345,81,258,1000
1219,APURIMAC,ABANCAY,TAMBURCO,SAN ANTONIO,-13.60822,-72.858657,60,231,1000
1220,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,PUISO,-13.64568,-73.376012,63,227,1000
1221,APURIMAC,ABANCAY,TAMBURCO,COLCAQUE,-13.606867,-72.855947,51,198,1000
1222,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,SAN JUAN DE YAÑECC,-13.656435,-73.367278,44,194,1000
1223,APURIMAC,ABANCAY,PICHIRHUA,OCRABAMBA,-13.854558,-73.085617,59,191,1000
1224,APURIMAC,CHINCHEROS,ANCO_HUALLO,QUISPIMARCA,-13.521038,-73.672917,41,156,1000
1225,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,LACIMARCA,-13.65138,-73.355393,47,148,1000
1226,APURIMAC,AYMARAES,CHAPIMARCA,SANTA ROSA,-13.990572,-73.17028,42,136,1000
1227,APURIMAC,AYMARAES,TAPAIRIHUA,LUYCHUPATA,-14.139748,-73.155637,50,123,1000
1228,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,CCANTUPATA,-13.644085,-73.371053,27,109,1000
1229,APURIMAC,CHINCHEROS,CHINCHEROS,CHIPICUY,-13.515635,-73.730147,29,92,100
1230,APURIMAC,ABANCAY,LAMBRAMA,SUNCHO,-13.795522,-72.85051,29,91,100
1231,APURIMAC,ABANCAY,TAMBURCO,CCORHUANI,-13.596787,-72.86518,31,88,100
1232,APURIMAC,CHINCHEROS,ANCO_HUALLO,UCHUICCOLLPA,-13.530675,-73.668302,24,87,100
1233,APURIMAC,ABANCAY,ABANCAY,MARCAHUASI,-13.627715,-72.859438,24,85,100
1234,APURIMAC,ABANCAY,LAMBRAMA,SOCCOSPAMPA,-13.819747,-72.799682,30,85,100
1235,APURIMAC,ABANCAY,TAMBURCO,SOCCOSHUAYCCO,-13.60729,-72.865722,23,82,100
1236,APURIMAC,ABANCAY,LAMBRAMA,MATARA,-13.741308,-72.899248,37,80,100
1237,APURIMAC,ABANCAY,TAMBURCO,MOSOCCPAMPA,-13.604697,-72.86862,23,77,100
1238,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,CCOTOMARCA (UNION PROGRESO),-13.642067,-73.368512,22,76,100
1239,APURIMAC,ABANCAY,LAMBRAMA,ITUNEZ,-13.853217,-72.77518,19,59,100
1240,APURIMAC,AYMARAES,TORAYA,CONDEBAMBA,-14.045647,-73.283343,20,55,100
1241,APURIMAC,CHINCHEROS,ANCO_HUALLO,CHAUPIMAYO,-13.524952,-73.680962,14,53,100
1242,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,HUASIPARA,-13.642865,-73.362303,15,51,100
1243,APURIMAC,ABANCAY,TAMBURCO,ROSASPATA,-13.60298,-72.86181,17,46,100
1244,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,SAN FRANCISCO,-14.142573,-73.160908,13,45,100
1245,APURIMAC,ABANCAY,TAMBURCO,TURRUMPAMPA,-13.606968,-72.861847,16,39,100
1246,APURIMAC,ABANCAY,TAMBURCO,ANTABAMBA BAJA,-13.606763,-72.875818,9,34,100
1247,APURIMAC,CHINCHEROS,ANCO_HUALLO,HUANCAPAMPA QUISPIMARCA,-13.518262,-73.676293,9,33,100
1248,APURIMAC,ABANCAY,TAMBURCO,WILLCUYPATA,-13.609383,-72.85255,11,31,100
1249,APURIMAC,ABANCAY,TAMBURCO,ANTABAMBA ALTA,-13.604531,-72.874253,12,29,100
1250,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,PACSICA,-14.144567,-73.160682,15,28,100
1251,APURIMAC,ABANCAY,CIRCA,SOCCOS,-13.899655,-72.902478,11,27,100
1252,APURIMAC,AYMARAES,COLCABAMBA,OROYAPAMPA,-13.990415,-73.173505,9,27,100
1253,APURIMAC,AYMARAES,TINTAY,MOLINO,-13.887198,-73.099805,7,27,100
1254,APURIMAC,CHINCHEROS,CHINCHEROS,POMACCOCHA,-13.522242,-73.732767,10,25,100
1255,APURIMAC,ABANCAY,PICHIRHUA,CURANGOPATA,-13.852368,-73.083117,7,24,100
1256,APURIMAC,ABANCAY,TAMBURCO,PERASPATA,-13.609407,-72.863053,7,24,100
1257,APURIMAC,AYMARAES,IHUAYLLO,CHISMAPAMPA,-14.133893,-73.296138,10,21,100
1258,APURIMAC,AYMARAES,TINTAY,ALLPA ASPINA,-13.891583,-73.099983,9,19,100
1259,APURIMAC,AYMARAES,CHAPIMARCA,SUPALLA,-13.995588,-73.125922,6,13,100
1260,APURIMAC,ABANCAY,PICHIRHUA,TOMAPUNCO,-13.849237,-73.08483,4,12,100
1261,APURIMAC,ABANCAY,TAMBURCO,HUALLPAHUASI,-13.601725,-72.864487,5,11,100
1262,APURIMAC,ABANCAY,LAMBRAMA,HUARAMPATA,-13.864383,-72.77225,3,10,100
1263,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,FUNDICION,-14.138753,-73.16459,4,9,10
1264,APURIMAC,ABANCAY,PICHIRHUA,ASTANCIELO,-13.852597,-73.088575,3,8,10
1265,APURIMAC,AYMARAES,TAPAIRIHUA,CCAURIYO,-14.143047,-73.154948,3,8,10
1266,APURIMAC,AYMARAES,TINTAY,CONCACCASA,-13.893888,-73.098155,4,8,10
1267,APURIMAC,ABANCAY,CIRCA,LUCMAYOC,-13.891688,-72.895323,2,7,10
1268,APURIMAC,CHINCHEROS,CHINCHEROS,PACCAYHUAYCCO,-13.524593,-73.729498,1,7,10
1269,APURIMAC,ABANCAY,CIRCA,CHANGAS,-13.909733,-72.893117,4,6,10
1270,APURIMAC,AYMARAES,CAPAYA,SOCCOSALO,-14.127308,-73.29954,3,6,10
1271,APURIMAC,AYMARAES,TINTAY,CHUNCASEÑA,-13.890632,-73.102167,4,6,10
1272,APURIMAC,ABANCAY,CIRCA,MISCA,-13.89477,-72.902197,4,5,10
1273,APURIMAC,ABANCAY,TAMBURCO,PUCAORCCO AMPAY,-13.603015,-72.87334,1,5,10
1274,APURIMAC,ABANCAY,TAMBURCO,CCALLASPAMPA,-13.608233,-72.869497,2,4,10
1275,APURIMAC,ABANCAY,LAMBRAMA,CALIZFACCHA,-13.857165,-72.777397,2,3,10
1276,APURIMAC,ABANCAY,TAMBURCO,CAROLINAPATA,-13.612192,-72.85305,1,3,10
1277,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,CCESHUA,-14.151402,-73.162986,2,3,10
1278,APURIMAC,AYMARAES,CHAPIMARCA,CHAUCCA,-13.993083,-73.128145,1,2,10
1279,APURIMAC,GRAU,MAMARA,LAUFAY,-14.255907,-72.563263,2,2,10
1280,APURIMAC,ABANCAY,CIRCA,FACCHAC,-13.908585,-72.887123,1,1,10
1281,APURIMAC,ABANCAY,LAMBRAMA,SIMA,-13.850933,-72.776967,1,1,10
1282,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,SUYLLUACCA,-13.65741,-73.364573,1,1,10
1283,APURIMAC,ANTABAMBA,OROPESA,MANCHUCLLA,-14.254803,-72.565885,1,1,10
1284,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,MOLINO PATA,-14.146153,-73.16042,1,1,10
1285,APURIMAC,ABANCAY,CIRCA,ATUNRUMIYOC,-13.894897,-72.909848,0,0,10
1286,APURIMAC,ABANCAY,CIRCA,HEPOCHACA,-13.899092,-72.903955,0,0,10
1287,APURIMAC,ABANCAY,CIRCA,HUAMPUNI,-13.89041,-72.89855,0,0,10
1288,APURIMAC,ABANCAY,CIRCA,CAPILLAYOCCO,-13.895757,-72.907152,0,0,10
1289,APURIMAC,ABANCAY,CIRCA,HUAYNA SOCCOS,-13.896052,-72.903788,0,0,10
1290,APURIMAC,ABANCAY,LAMBRAMA,MOLINO,-13.816107,-72.809292,0,0,10
1291,APURIMAC,ABANCAY,LAMBRAMA,HUANCACHACA,-13.800058,-72.847237,0,0,10
1292,APURIMAC,ABANCAY,PICHIRHUA,PUCAPUCA,-13.851871,-73.0848,0,0,10
1293,APURIMAC,AYMARAES,TINTAY,MOZABAMBA,-13.8828,-73.101432,0,0,10
1294,APURIMAC,AYMARAES,TINTAY,HUANCARANI,-13.895503,-73.095448,0,0,10
1295,APURIMAC,AYMARAES,TINTAY,CCACERRUMI,-13.89627,-73.090412,0,0,10
1296,AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,-16.393339,-71.528976,14253,55437,100000
1297,AREQUIPA,AREQUIPA,YURA,CONO NORTE,-16.293369,-71.62892,11465,31053,100000
1298,AREQUIPA,CAMANA,SAMUEL PASTOR,HABITAT LA PAMPA,-16.619355,-72.682836,1624,5111,10000
1299,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,SAN GREGORIO,-16.573138,-72.715877,1420,4532,10000
1300,AREQUIPA,CARAVELI,ATICO,LA FLORIDA,-16.226425,-73.61415,1262,4364,10000
1301,AREQUIPA,CARAVELI,CARAVELI,CARAVELI,-15.772551,-73.365752,1031,4104,10000
1302,AREQUIPA,CAMANA,MARISCAL CACERES,PUCCHUN,-16.598552,-72.774292,886,3588,10000
1303,AREQUIPA,AREQUIPA,MOLLEBAYA,SAN ISIDRO_VIRGEN DE CHAPI_MACHAHUAYA,-16.495873,-71.498934,692,1975,10000
1304,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,EL MEDIO,-16.585622,-72.704643,456,1526,10000
1305,AREQUIPA,CARAVELI,CHAPARRA,PUEBLO VIEJO (CHAPARRA),-15.738624,-73.862856,339,1426,10000
1306,AREQUIPA,AREQUIPA,VITOR,VITOR,-16.46597,-71.93574,339,1126,10000
1307,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,SAN JACINTO,-16.591384,-72.706853,283,927,1000
1308,AREQUIPA,CAYLLOMA,LARI,LARI,-15.618208,-71.772602,292,849,1000
1309,AREQUIPA,CAMANA,OCOÑA,LA PLANCHADA,-16.400138,-73.223247,242,804,1000
1310,AREQUIPA,CAYLLOMA,COPORAQUE,COPORAQUE,-15.627322,-71.645984,238,760,1000
1311,AREQUIPA,AREQUIPA,YARABAMBA,SAN ANTONIO,-16.57018,-71.454714,338,707,1000
1312,AREQUIPA,CAYLLOMA,MACA,MACA,-15.641371,-71.76844,286,691,1000
1313,AREQUIPA,CAYLLOMA,MADRIGAL,MADRIGAL,-15.608281,-71.807406,261,641,1000
1314,AREQUIPA,CAYLLOMA,SIBAYO,SIBAYO,-15.486031,-71.457044,155,539,1000
1315,AREQUIPA,CAYLLOMA,ICHUPAMPA,ICHUPAMPA,-15.650039,-71.686668,210,538,1000
1316,AREQUIPA,CAYLLOMA,TUTI,TUTI,-15.533056,-71.54977,187,528,1000
1317,AREQUIPA,CAYLLOMA,TISCO,TISCO,-15.347014,-71.446305,76,460,1000
1318,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,TAMBILLO,-16.349075,-72.126976,155,448,1000
1319,AREQUIPA,CARAVELI,ACARI,PLANTA OTAPARA,-15.308706,-74.580552,85,427,1000
1320,AREQUIPA,CONDESUYOS,RIO GRANDE,PIUCA,-16.010093,-73.168203,151,404,1000
1321,AREQUIPA,CARAVELI,CHAPARRA,4 HORAS,-15.704252,-73.886157,20,334,1000
1322,AREQUIPA,CARAVELI,ACARI,EL MOLINO,-15.362735,-74.593175,113,301,1000
1323,AREQUIPA,CAMANA,OCOÑA,PESCADORES,-16.387105,-73.252005,98,263,1000
1324,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,URASQUI,-16.031375,-73.174352,70,249,1000
1325,AREQUIPA,CARAVELI,ATICO,CHORRILLOS,-16.193342,-73.727895,75,237,1000
1326,AREQUIPA,CAMANA,OCOÑA,PUEBLO VIEJO,-16.418869,-73.1239,66,228,1000
1327,AREQUIPA,AREQUIPA,POCSI,POCSI,-16.517753,-71.389802,76,170,1000
1328,AREQUIPA,AREQUIPA,VITOR,LAS PALMERAS,-16.458155,-71.926617,43,145,1000
1329,AREQUIPA,AREQUIPA,VITOR,VIRGEN DE CHAPI,-16.456488,-71.923247,37,132,1000
1330,AREQUIPA,AREQUIPA,POLOBAYA,POLOBAYA GRANDE,-16.565834,-71.368339,41,114,1000
1331,AREQUIPA,CARAVELI,ACARI,MACHAYNIOC,-15.19425,-74.528658,27,101,1000
1332,AREQUIPA,CAYLLOMA,CHIVAY,CANOCOTA,-15.558227,-71.560739,49,95,100
1333,AREQUIPA,AREQUIPA,YARABAMBA,SOGAY,-16.568007,-71.439854,26,85,100
1334,AREQUIPA,CONDESUYOS,RIO GRANDE,AVISPA,-15.914187,-73.051873,35,80,100
1335,AREQUIPA,AREQUIPA,VITOR,28 DE JULIO,-16.459587,-71.929197,37,76,100
1336,AREQUIPA,AREQUIPA,POCSI,TUCTUMPAYA,-16.48802,-71.333687,24,75,100
1337,AREQUIPA,CAMANA,SAMUEL PASTOR,OASIS,-16.61627,-72.684078,25,73,100
1338,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,SONDOR,-16.279033,-72.077337,21,63,100
1339,AREQUIPA,AREQUIPA,POLOBAYA,BELLA VISTA,-16.56419,-71.362023,25,55,100
1340,AREQUIPA,CARAVELI,ACARI,HUARATO,-15.282325,-74.570718,21,53,100
1341,AREQUIPA,AREQUIPA,POLOBAYA,NUEVO SAN JOSE DE UZUÑA,-16.576145,-71.308417,16,39,100
1342,AREQUIPA,CAMANA,SAMUEL PASTOR,EL BUEN PASTOR,-16.611057,-72.68156,25,38,100
1343,AREQUIPA,AREQUIPA,POLOBAYA,LA CANDELARIA,-16.57862,-71.3002,16,35,100
1344,AREQUIPA,AREQUIPA,POLOBAYA,TOTORANE,-16.568437,-71.278743,9,33,100
1345,AREQUIPA,CARAVELI,ACARI,AMATO,-15.311848,-74.575318,13,29,100
1346,AREQUIPA,AREQUIPA,VITOR,PUEBLO NUEVO,-16.457918,-71.922458,10,25,100
1347,AREQUIPA,AREQUIPA,MOLLEBAYA,VILLA RESERVISTA MAYTA CAPAC,-16.50896,-71.496592,13,19,100
1348,AREQUIPA,CARAVELI,ACARI,CALAPAMPA,-15.27698,-74.567088,9,17,100
1349,AREQUIPA,AREQUIPA,VITOR,EL MIRADOR,-16.459813,-71.928512,5,11,100
1350,AREQUIPA,CARAVELI,ACARI,SANTA ROSA,-15.302233,-74.57758,3,9,10
1351,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,MOLINO VIEJO,-16.282473,-72.073142,2,6,10
1352,AREQUIPA,CAYLLOMA,TUTI,SUYOPATA,-15.52942,-71.551657,2,3,10
1353,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,TASARAO,-16.275457,-72.073493,1,2,10
1354,AREQUIPA,CONDESUYOS,RIO GRANDE,APILLAO,-15.911392,-73.05036,2,2,10
1355,AREQUIPA,CASTILLA,APLAO,BERINGA,-16.041925,-72.484147,1,1,10
1356,AREQUIPA,CAYLLOMA,CHIVAY,CCALLUMA,-15.64267,-71.59011,1,1,10
1357,AREQUIPA,CAYLLOMA,MACA,CHULLUPATA 2,-15.660315,-71.770452,1,1,10
1358,AREQUIPA,CAMANA,OCOÑA,EL OLIVAR,-16.389652,-73.249988,0,0,10
1359,AREQUIPA,CAMANA,SAMUEL PASTOR,PAMPA COLORADO,-16.621662,-72.686292,0,0,10
1360,AREQUIPA,CAMANA,SAMUEL PASTOR,7 DE JUNIO,-16.612932,-72.68466,0,0,10
1361,AREQUIPA,CARAVELI,CARAVELI,LA OLLERIA,-15.779337,-73.35826,0,0,10
1362,AREQUIPA,CARAVELI,CARAVELI,CASPAYA,-15.780482,-73.354905,0,0,10
1363,AREQUIPA,CARAVELI,ACARI,DESPENSA,-15.277007,-74.561352,0,0,10
1364,AREQUIPA,CAYLLOMA,CHIVAY,MOLINO,-15.642997,-71.588248,0,0,10
1365,AREQUIPA,CAYLLOMA,CHIVAY,YURACMOCCO,-15.648767,-71.602288,0,0,10
1366,AREQUIPA,CAYLLOMA,CHIVAY,CRUZ PATA (MOQO HOQO),-15.56302,-71.54817,0,0,10
1367,AREQUIPA,CAYLLOMA,CALLALLI,POQUECHATA,-15.500595,-71.436447,0,0,10
1368,AREQUIPA,CAYLLOMA,LARI,UTAHUANTA,-15.618503,-71.768742,0,0,10
1369,AREQUIPA,CAYLLOMA,LARI,ANTACCOLLO,-15.616632,-71.767845,0,0,10
1370,AREQUIPA,CAYLLOMA,MACA,CHULLUPATA 1,-15.658117,-71.774123,0,0,10
1371,AREQUIPA,CAYLLOMA,TISCO,LLONTATAQUE,-15.339063,-71.444397,0,0,10
1372,AYACUCHO,HUANTA,HUANTA,HUANTA,-12.939418,-74.247958,7796,31757,100000
1373,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,JARDÍN,-13.162762,-74.213873,6157,25031,100000
1374,AYACUCHO,HUAMANGA,JESUS NAZARENO,LAS NAZARENAS,-13.154086,-74.212547,4167,17590,100000
1375,AYACUCHO,PARINACOCHAS,PULLO,RELAVE,-15.609563,-74.057419,1072,4302,10000
1376,AYACUCHO,CANGALLO,CANGALLO,CANGALLO,-13.629033,-74.14382,562,2206,10000
1377,AYACUCHO,VICTOR FAJARDO,HUANCAPI,HUANCAPI,-13.752243,-74.066587,558,1748,10000
1378,AYACUCHO,LUCANAS,SANTA LUCIA,HUANCA,-15.113794,-74.480975,201,586,1000
1379,AYACUCHO,CANGALLO,TOTOS,VERACRUZ,-13.569302,-74.523632,171,517,1000
1380,AYACUCHO,CANGALLO,CHUSCHI,QUISPILLACCTA,-13.583983,-74.354983,181,412,1000
1381,AYACUCHO,HUANTA,HUANTA,CALLQUI,-12.931846,-74.236205,109,392,1000
1382,AYACUCHO,CANGALLO,TOTOS,TOTOS,-13.567619,-74.522805,139,288,1000
1383,AYACUCHO,CANGALLO,CANGALLO,PAMPA CRUZ,-13.653635,-74.104032,91,282,1000
1384,AYACUCHO,HUANTA,HUANTA,UCHCUMARCA,-12.926883,-74.24238,54,184,1000
1385,AYACUCHO,HUANTA,HUANTA,VISTA ALEGRE,-12.922453,-74.243406,33,121,1000
1386,AYACUCHO,CANGALLO,CANGALLO,HUANCARUCMA,-13.655257,-74.099385,51,110,1000
1387,AYACUCHO,HUANTA,HUANTA,CCANIS,-12.926116,-74.242864,33,106,1000
1388,AYACUCHO,CANGALLO,TOTOS,QUIÑASI,-13.576838,-74.470068,37,103,1000
1389,AYACUCHO,LUCANAS,SAN PEDRO,PAMPA REDONDA BAJA,-15.150092,-74.493142,29,88,100
1390,AYACUCHO,LUCANAS,SAISA,CCACCLAHUITO,-15.097205,-74.467738,17,79,100
1391,AYACUCHO,VICTOR FAJARDO,COLCA,TIO CUCHO,-13.675888,-74.086642,30,77,100
1392,AYACUCHO,HUANTA,HUANTA,PALMAYOCC,-12.930628,-74.263624,18,63,100
1393,AYACUCHO,LUCANAS,HUAC-HUAS,NUEVO SOCOS,-14.140287,-74.97878,19,60,100
1394,AYACUCHO,CANGALLO,TOTOS,VISTA ALEGRE,-13.578407,-74.475402,17,49,100
1395,AYACUCHO,CANGALLO,TOTOS,CCATUN LAMBRAS,-13.580635,-74.47074,25,46,100
1396,AYACUCHO,CANGALLO,TOTOS,VILLA VISTA (CCATUN RUMI),-13.568907,-74.470768,19,45,100
1397,AYACUCHO,LUCANAS,HUAC-HUAS,SOCOS,-14.135592,-74.978113,18,38,100
1398,AYACUCHO,LUCANAS,HUAC-HUAS,COLORADO,-14.214372,-75.088677,14,33,100
1399,AYACUCHO,LUCANAS,HUAC-HUAS,HUAYANGA,-14.216143,-75.091353,8,29,100
1400,AYACUCHO,CANGALLO,CANGALLO,PATA CANGALLO,-13.624695,-74.141432,11,28,100
1401,AYACUCHO,LUCANAS,HUAC-HUAS,URITUHUASI,-14.150617,-75.063102,9,28,100
1402,AYACUCHO,CANGALLO,TOTOS,ROSASPATA,-13.566925,-74.518892,5,27,100
1403,AYACUCHO,HUANCA SANCOS,SACSAMARCA,PUTACCASA,-14.116132,-74.200647,9,20,100
1404,AYACUCHO,VICTOR FAJARDO,HUANCAPI,LUREN DE CCOCHA,-13.781883,-74.045575,6,18,100
